date,f1,f2,fips
2020-06-04,-0.0325771323529411,0.1697169117647058,13
2020-06-05,-0.069066544117647,0.1635566176470588,13
2020-06-06,-0.038972074074074,0.1864345925925926,13
2020-06-07,-0.0481333333333333,0.2294062318840579,13
2020-06-08,-0.0633262773722627,0.181340802919708,13
2020-06-09,-0.0530573529411764,0.1762382352941176,13
2020-06-10,-0.0899344029850746,0.1813820149253731,13
2020-06-11,-0.0292248872180451,0.1693154135338345,13
2020-06-12,-0.0563476296296296,0.160952074074074,13
2020-06-13,-0.0071110606060606,0.180832803030303,13
2020-06-14,0.0048990909090909,0.2154037121212121,13
2020-06-15,-0.0439526666666666,0.1756811851851851,13
2020-06-16,-0.0334962121212121,0.1745484848484848,13
2020-06-17,-0.0460562686567164,0.1702736567164179,13
2020-06-18,-0.0146235555555555,0.1658144444444444,13
2020-06-19,-0.0413675373134328,0.1584490298507462,13
2020-06-20,0.0041605925925925,0.1777414074074073,13
2020-06-21,0.0228425185185185,0.2047982962962962,13
2020-06-22,-0.0555100751879699,0.1803615037593985,13
2020-06-23,-0.0631815909090909,0.1842852272727272,13
2020-06-24,-0.0775981679389312,0.1776637404580152,13
2020-06-25,-0.0354018656716417,0.1747623880597014,13
2020-06-26,-0.0594216541353383,0.1620127819548872,13
2020-06-27,-0.0182120610687022,0.1837467938931297,13
2020-06-28,-0.0183112213740458,0.2263346564885496,13
2020-06-29,-0.0488382706766917,0.1799551127819549,13
2020-06-30,-0.0377596212121212,0.1809803787878787,13
2020-07-01,-0.0460718939393939,0.1720150757575757,13
2020-07-02,0.0278683333333333,0.1641966666666666,13
2020-07-03,-0.0635682575757575,0.167353106060606,13
2020-07-04,-0.1510193939393939,0.2019168181818181,13
2020-07-05,-0.0194215909090909,0.221485303030303,13
2020-07-06,-0.0671650387596899,0.1889747286821705,13
2020-07-07,-0.0820858778625954,0.1907607633587786,13
2020-07-08,-0.0855938759689922,0.1819265116279069,13
2020-07-09,-0.0385776153846153,0.1753720769230769,13
2020-07-10,-0.0743068992248061,0.167847984496124,13
2020-07-11,-0.0315755813953488,0.1913648062015503,13
2020-07-12,-0.0380774218749999,0.2313066406249999,13
2020-07-13,-0.0502232812499999,0.1820025781249999,13
2020-07-14,-0.0532032283464566,0.1828666141732283,13
2020-07-15,-0.0609035999999999,0.1764270399999999,13
2020-07-16,-0.0436009523809523,0.1768866666666666,13
2020-07-17,-0.0623740476190476,0.1670623809523809,13
2020-07-18,-0.0343943307086614,0.1933045669291338,13
2020-07-19,-0.0315262015503875,0.2341028682170542,13
2020-07-20,-0.0601307936507936,0.1863718253968254,13
2020-03-23,-0.2793176666666667,0.2790747777777777,17
2020-03-24,-0.269939,0.2749355555555555,17
